Date,AccountID,DeptID,Amount
2024-03-08,4020,D02,3386.29
2024-10-27,1010,D02,2424.16
2024-06-11,5020,D03,-2717.8
2024-12-13,5020,D02,-213.11
2024-05-19,1010,D03,965.43
2024-04-05,6220,D99,-689.63
2024-07-22,4020,D03,1909.19
2024-10-01,4010,D03,1810.11
2024-11-24,4010,D99,1473.03
2024-05-16,5020,D03,-3438.83
2024-12-03,4020,D03,4333.36
2024-02-07,1010,D99,273.81
2024-04-12,5020,D03,-4956.48
2024-01-03,4010,D02,247.09
2024-12-28,4020,D03,894.44
2024-01-15,5010,D02,-4565.34
2024-04-12,6220,D01,-3695.22
2024-12-08,2010,D02,3444.13
2024-08-27,5010,D01,-4016.72
2024-02-29,4010,D01,1118.23
2024-08-30,6220,D02,-946.13
2024-07-25,6210,D03,-327.56
2024-12-16,5020,D02,-242.25
2024-12-11,4010,D03,3761.47
2024-08-06,6210,D02,-377.19
2024-03-12,6210,D99,-995.88
2024-02-07,6220,D02,-3843.14
2024-05-10,5010,D99,-2232.33
2024-05-22,4010,D03,1287.5
2024-11-09,6210,D01,-2470.07
2024-12-03,5020,D01,-1863.27
2024-11-03,5020,D01,-4189.51
2024-09-20,6220,D02,-201.56
2024-06-19,6220,D03,-429.7
2024-09-22,2010,D01,4997.72
2024-05-26,4010,D01,4042.14
2024-06-03,5020,D99,-1897.56
2024-03-11,4020,D99,4078.56
2024-08-02,6210,D03,-4184.3
2024-07-05,4010,D02,4759.1
2024-09-22,5020,D99,-1405.38
2024-11-17,4010,D01,2362.5
2024-03-26,2010,D01,4967.52
2024-01-26,5020,D03,-4501.17
2024-04-20,1010,D02,3804.15
2024-02-04,5010,D01,-3849.77
2024-03-08,5010,D02,-684.06
2024-12-18,6220,D02,-2924.02
2024-07-01,5020,D02,-1803.68
2024-02-25,2010,D02,1979.35
2024-01-17,6220,D02,-3264.06
2024-01-27,5020,D99,-806.9
2024-07-11,2010,D99,3170.58
2024-12-10,1010,D02,1087.16
2024-08-03,1010,D02,3834.39
2024-01-07,6210,D02,-2394.16
2024-10-11,1010,D03,1028.78
2024-09-18,5020,D99,-2228.81
2024-07-12,2010,D01,4385.65
2024-08-21,6210,D99,-994.25
2024-12-30,4020,D03,4443.66
2024-06-15,2010,D03,4010.08
2024-05-17,4020,D01,2132.23
2024-04-09,5010,D03,-1534.9
2024-12-30,4020,D02,1749.07
2024-09-22,4010,D01,4989.78
2024-11-09,5010,D01,-3964.03
2024-08-18,5010,D02,-286.87
2024-11-24,5010,D03,-2193.81
2024-05-05,5010,D02,-2842.11
2024-07-18,2010,D02,3496.05
2024-10-26,6220,D02,-2840.85
2024-07-17,5020,D01,-4593.38
2024-05-10,4020,D03,4735.52
2024-12-11,1010,D99,4434.78
2024-05-30,4020,D03,3564.69
2024-09-04,1010,D01,836.09
2024-06-05,1010,D02,315.1
2024-03-13,4020,D01,3553.47
2024-06-18,4020,D03,1671.91
2024-04-28,4020,D03,437.65
2024-07-26,1010,D01,309.23
2024-06-20,6220,D99,-1403.21
2024-04-09,5010,D01,-1378.75
2024-10-25,2010,D01,4738.05
2024-05-08,5020,D99,-2139.12
2024-10-05,4010,D99,2495.86
2024-01-21,4020,D99,706.78
2024-12-27,4010,D01,4404.19
2024-06-11,5010,D03,-1906.38
2024-04-04,1010,D03,4027.25
2024-06-13,4020,D02,1517.23
2024-06-23,5020,D99,-926.59
2024-02-03,5020,D02,-3210.43
2024-02-04,4010,D01,3858.3
2024-09-30,4010,D03,3519.07
2024-02-11,5010,D99,-3445.84
2024-09-08,5020,D99,-452.86
2024-11-17,1010,D03,1603.77
2024-07-09,5020,D02,-3978.39
2024-08-21,4020,D99,3713.02
2024-09-05,6220,D01,-4535.38
2024-01-22,4020,D03,2022.91
2024-01-13,4010,D99,2767.22
2024-03-08,5010,D01,-1136.26
2024-07-03,6220,D01,-4703.92
2024-09-07,4020,D99,2245.94
2024-04-20,6210,D02,-3772.57
2024-02-06,2010,D02,280.2
2024-09-03,5010,D99,-2811.19
2024-01-19,6210,D02,-3877.84
2024-12-10,6220,D99,-3875.72
2024-11-08,2010,D01,4099.25
2024-12-21,2010,D99,3121.86
2024-09-12,5020,D01,-2101.31
2024-01-05,5020,D02,-3570.36
2024-08-27,2010,D01,631.07
2024-06-06,1010,D02,2408.76
2024-07-31,6210,D02,-709.9
2024-08-03,2010,D01,2279.03
2024-11-12,6210,D03,-4085.98
2024-01-13,5010,D99,-3710.06
2024-11-18,4020,D99,1717.56
2024-07-07,6210,D02,-2561.27
2024-07-07,4010,D99,3024.6
2024-09-02,5020,D02,-900.02
2024-11-24,4010,D99,2075.44
2024-02-05,5020,D03,-1862.69
2024-03-23,6220,D03,-3605.55
2024-01-17,5010,D02,-3526.86
2024-04-14,2010,D02,4811.06
2024-03-27,5020,D02,-3512.13
2024-02-10,2010,D02,3545.12
2024-09-04,2010,D01,1322.44
2024-03-13,4010,D03,2865.95
2024-04-04,4020,D99,298.64
2024-11-20,4020,D01,4125.61
2024-07-26,4020,D03,3162.67
2024-08-14,1010,D01,2170.96
2024-05-02,2010,D01,1183.83
2024-10-10,4020,D99,247.41
2024-01-15,4020,D02,716.53
2024-02-07,6210,D03,-648.24
2024-04-08,2010,D02,1659.86
2024-01-14,5020,D02,-1504.39
2024-07-28,5020,D01,-4033.59
2024-09-09,4020,D03,1512.42
2024-07-10,5010,D02,-2050.11
2024-09-11,6210,D99,-352.34
2024-10-12,4020,D02,4181.37
2024-09-08,2010,D01,2020.92
2024-11-10,2010,D02,3023.98
2024-06-08,5020,D02,-2869.47
2024-08-12,5010,D99,-3469.38
2024-01-01,2010,D01,3501.98
2024-01-30,5020,D02,-2268.58
2024-02-27,6210,D99,-4135.79
2024-01-13,6220,D03,-1092.03
2024-01-10,5020,D02,-369.01
2024-04-17,4010,D02,837.68
2024-10-16,6210,D99,-2127.99
2024-11-27,5010,D02,-3019.68
2024-09-23,2010,D03,873.09
2024-01-29,5010,D03,-1640.45
2024-01-01,5020,D01,-1565.96
2024-10-06,4010,D03,4691.09
2024-11-18,4020,D01,3332.55
2024-04-02,6210,D03,-4235.93
2024-07-03,1010,D03,3704.94
2024-01-28,4010,D01,670.66
2024-10-27,5020,D01,-1916.4
2024-12-10,4020,D03,3886.97
2024-01-03,1010,D03,815.13
2024-06-08,5020,D02,-3542.53
2024-09-20,4010,D03,2674.82
2024-08-24,1010,D03,2709.92
2024-06-01,1010,D99,1038.21
2024-12-30,4010,D99,3178.74
2024-01-12,6220,D03,-4413.74
2024-08-20,6210,D99,-3212.13
2024-01-02,1010,D02,928.23
2024-01-05,4020,D02,2852.95
2024-08-22,4010,D01,1639.26
2024-05-12,2010,D99,3049.2
2024-02-13,5010,D01,-1167.79
2024-12-19,6220,D03,-1553.81
2024-10-08,6210,D02,-1918.59
2024-05-18,6220,D02,-3254.36
2024-01-10,5020,D99,-4656.39
2024-03-30,2010,D03,1143.14
2024-03-01,4020,D01,2973.94
2024-03-07,6210,D03,-1351.65
2024-09-30,5010,D02,-1550.29
2024-02-22,6210,D03,-3813.69
2024-10-28,4020,D02,3335.71
2024-02-10,4020,D02,1437.88
2024-10-22,1010,D02,655.37
2024-08-23,6210,D03,-4747.7
2024-05-22,4010,D99,1578.03
2024-04-17,6210,D01,-1882.01
2024-09-21,2010,D01,4038.96
2024-02-28,6210,D02,-2885.61
2024-04-19,6210,D02,-3408.17
2024-08-02,1010,D02,2851.33
2024-02-10,1010,D99,4648.99
2024-09-13,4010,D02,1008.8
2024-10-20,6220,D01,-3026.81
2024-01-26,5020,D99,-4471.82
2024-11-16,5010,D03,-2959.4
2024-06-23,1010,D99,1482.6
2024-12-07,1010,D03,3236.48
2024-03-18,6210,D01,-1429.6
2024-07-30,4020,D02,1804.54
2024-10-01,1010,D03,2920.13
2024-08-02,5010,D99,-3698.88
2024-10-11,2010,D03,4150.16
2024-02-16,6210,D02,-283.25
2024-11-28,5010,D02,-4247.59
2024-05-10,4020,D02,1199.21
2024-09-21,4010,D99,1360.54
2024-01-27,6210,D02,-1593.03
2024-02-14,1010,D03,2359.14
2024-07-06,4010,D03,3722.82
2024-03-15,2010,D02,2291.36
2024-08-20,5010,D03,-1382.19
2024-03-31,5020,D03,-4824.02
2024-02-24,4010,D99,1461.29
2024-12-26,6210,D99,-1185.27
2024-03-17,6210,D01,-349.88
2024-08-28,6210,D01,-1904.47
2024-03-10,4010,D99,688.37
2024-03-12,1010,D99,2977.92
2024-07-10,6220,D03,-2235.9
2024-09-14,6220,D03,-871.72
2024-01-31,2010,D01,4031.95
2024-10-31,4010,D02,4154.92
2024-08-17,1010,D99,674.9
2024-05-28,6210,D01,-3336.57
2024-03-22,4010,D99,741.34
2024-07-22,4010,D99,4358.2
2024-08-19,6210,D02,-2445.24
2024-02-24,1010,D01,4129.99
2024-06-03,6220,D03,-2564.67
2024-09-25,4020,D03,136.43
2024-03-04,5020,D02,-2412.26
2024-06-17,1010,D01,1701.61
2024-05-15,6210,D02,-784.67
2024-12-19,4010,D02,4467.66
2024-12-03,6210,D99,-2611.84
2024-01-09,5020,D01,-791.42
2024-09-27,1010,D01,748.47
2024-05-17,6220,D03,-4577.32
2024-03-01,5010,D02,-2628.36
2024-01-28,5010,D01,-2641.82
2024-12-14,6210,D01,-175.5
2024-08-19,2010,D03,1436.66
2024-10-25,6210,D99,-3186.6
2024-11-11,6220,D03,-3875.74
2024-07-03,5010,D01,-1622.23
2024-01-15,5020,D03,-1554.02
2024-04-20,4020,D02,1689.98
2024-09-11,2010,D01,4755.87
2024-05-19,6220,D03,-4599.7
2024-02-28,5010,D02,-1148.38
2024-06-12,6220,D03,-4206.61
2024-03-05,6220,D03,-1609.63
2024-07-18,5020,D99,-1190.62
2024-10-30,6210,D99,-4576.56
2024-07-29,5020,D01,-2213.47
2024-10-07,1010,D03,4155.92
2024-09-02,5020,D99,-3221.51
2024-04-17,2010,D03,3688.29
2024-04-18,6220,D02,-1695.68
2024-07-03,4020,D02,964.49
2024-12-09,4020,D01,1808.08
2024-01-01,2010,D02,3713.92
2024-05-28,2010,D02,3495.54
2024-09-23,4010,D03,232.39
2024-03-02,4010,D99,2111.11
2024-07-23,2010,D99,4107.99
2024-11-01,6220,D02,-4766.39
2024-01-01,4020,D99,3872.16
2024-08-15,5010,D02,-4087.52
2024-12-18,6220,D01,-577.13
2024-10-08,4010,D99,348.55
2024-06-09,4020,D02,4576.59
2024-09-22,5010,D99,-4634.44
2024-08-02,4020,D03,1179.5
2024-11-24,6220,D03,-3854.47
2024-11-08,1010,D01,1824.46
2024-01-22,5010,D03,-3201.27
2024-12-19,4010,D03,3644.15
2024-11-22,5010,D02,-4913.77
2024-09-21,4020,D99,1909.99
2024-04-19,5020,D99,-3954.26
2024-08-26,4020,D02,4242.25
2024-05-25,5020,D02,-480.18
2024-07-03,5020,D03,-1526.43
2024-01-05,6220,D01,-997.62
2024-09-11,5010,D03,-343.09
2024-08-02,5020,D99,-1761.4
2024-07-04,6210,D03,-1387.89
2024-06-18,5010,D99,-197.69
2024-11-12,5020,D03,-2659.74
2024-02-29,5010,D02,-3372.93
2024-12-18,6220,D99,-3096.82
2024-02-20,6210,D99,-270.15
2024-02-20,5010,D02,-829.57
2024-09-06,4020,D99,4351.89
2024-06-05,2010,D01,1641.35
2024-05-17,6210,D01,-3497.29
2024-03-04,4020,D99,2606.8
2024-07-12,6210,D02,-3487.14
2024-05-07,2010,D01,1164.18
2024-10-07,5010,D01,-3492.02
2024-08-24,5020,D02,-1104.91
2024-09-29,4020,D03,3879.51
2024-04-22,6210,D02,-1572.99
2024-05-25,2010,D01,2041.55
2024-06-13,2010,D01,4976.0
2024-10-07,5010,D03,-1016.43
2024-10-02,1010,D01,1458.5
2024-08-04,6210,D01,-1604.49
2024-03-29,5010,D03,-1454.79
2024-07-05,6210,D02,-3843.99
2024-03-30,5020,D01,-312.51
2024-11-03,4010,D01,4215.45
2024-07-29,5010,D03,-4517.17
2024-04-05,2010,D99,4688.03
2024-01-16,1010,D99,2073.25
2024-09-24,4020,D03,4441.81
2024-12-03,5020,D02,-4098.84
2024-08-07,1010,D02,2043.52
2024-01-31,4010,D01,1946.93
2024-11-23,5020,D02,-358.36
2024-08-17,6210,D99,-4074.02
2024-04-19,5020,D03,-2109.41
2024-03-18,1010,D03,1435.53
2024-10-05,2010,D01,1842.74
2024-08-18,6210,D99,-1369.6
2024-08-25,2010,D01,3520.4
2024-04-13,1010,D02,1682.45
2024-08-26,1010,D01,1664.26
2024-02-29,4010,D03,4552.79
2024-06-16,6220,D99,-3516.54
2024-08-22,4010,D03,4500.92
2024-08-13,1010,D99,2604.4
2024-01-26,4010,D03,2814.89
2024-05-05,2010,D01,4498.61
2024-09-12,5020,D99,-999.59
2024-08-14,4010,D99,1833.32
2024-06-02,6220,D01,-869.69
2024-05-17,1010,D02,681.3
2024-06-08,4010,D01,2800.61
2024-11-05,6210,D03,-2637.39
2024-02-29,6210,D03,-794.01
2024-10-27,1010,D99,2114.13
2024-10-20,5010,D01,-555.39
2024-07-19,4010,D01,4710.77
2024-04-28,1010,D03,3472.44
2024-04-30,1010,D01,2642.79
2024-02-19,5020,D02,-687.1
2024-11-27,5020,D99,-580.8
2024-06-11,2010,D02,1395.32
2024-02-16,6210,D01,-2879.49
2024-09-11,4010,D02,453.53
2024-03-24,5020,D01,-2302.74
2024-12-04,4010,D02,874.97
2024-02-10,6210,D02,-658.06
2024-04-02,4010,D01,1357.83
2024-09-10,6220,D02,-2294.45
2024-08-07,6220,D03,-2663.22
2024-06-24,2010,D01,3525.92
2024-08-02,6210,D02,-1971.46
2024-11-05,5010,D01,-798.72
2024-02-11,4010,D99,3070.84
2024-03-16,6210,D01,-2811.15
2024-09-16,6220,D03,-1289.91
2024-03-16,4010,D03,3214.49
2024-09-26,5020,D02,-4723.57
2024-06-04,5010,D03,-4436.88
2024-10-31,4020,D02,2896.65
2024-12-09,6210,D03,-3273.2
2024-07-30,6210,D03,-1172.83
2024-03-13,1010,D02,2925.64
2024-06-27,1010,D99,1969.25
2024-11-16,5020,D03,-2042.5
2024-11-12,6220,D99,-3556.41
2024-12-13,6210,D01,-3749.27
2024-07-31,1010,D01,3048.8
2024-10-19,4020,D03,2138.69
2024-01-03,6210,D02,-1663.52
2024-03-14,5020,D03,-3454.01
2024-02-13,1010,D99,2398.72
2024-12-18,2010,D01,4118.5
2024-07-01,4020,D02,1883.56
2024-04-04,6210,D02,-4599.62
2024-04-21,5020,D99,-4306.18
2024-04-12,4010,D99,2101.59
2024-01-29,5010,D99,-2188.87
2024-07-02,5020,D03,-905.39
2024-12-29,4010,D99,2314.43
2024-12-02,4020,D01,3817.61
2024-08-17,5010,D03,-955.47
2024-09-08,2010,D01,1732.19
2024-10-26,4010,D03,1626.36
2024-08-12,2010,D99,1705.59
2024-04-26,1010,D02,4093.06
2024-04-20,4020,D99,133.35
2024-06-05,6210,D02,-1937.09
2024-11-17,6210,D99,-4898.24
2024-12-24,4020,D99,4359.47
2024-07-20,2010,D01,3704.28
2024-04-23,5010,D01,-1895.53
2024-01-22,5020,D03,-3012.08
2024-09-10,2010,D99,499.03
2024-06-20,5020,D02,-1502.12
2024-08-27,2010,D01,3531.3
2024-06-02,5020,D01,-2735.49
2024-09-10,1010,D03,3331.51
2024-01-31,4010,D03,2230.11
2024-08-28,4020,D03,2210.75
2024-02-19,6210,D01,-4886.02
2024-06-12,1010,D99,780.76
2024-11-02,5020,D99,-3683.52
2024-03-01,4020,D01,1776.93
2024-08-28,6220,D02,-2434.49
2024-06-24,6210,D01,-4627.68
2024-01-06,2010,D99,2655.13
2024-02-07,2010,D02,4284.29
2024-01-25,1010,D02,3165.01
2024-11-20,2010,D99,2091.25
2024-10-10,4020,D02,3687.82
2024-04-19,6210,D99,-1208.98
2024-11-26,5010,D99,-1139.08
2024-10-28,6210,D03,-4398.2
2024-11-26,5010,D01,-3818.32
2024-06-08,6220,D03,-2285.59
2024-01-08,4010,D99,4913.0
2024-12-15,5010,D02,-1999.54
2024-06-18,5020,D01,-3062.96
2024-05-27,5020,D01,-2961.32
2024-05-30,6210,D01,-4595.59
2024-07-15,6220,D03,-1948.08
2024-03-25,5020,D99,-418.96
2024-08-01,6220,D02,-3506.9
2024-08-16,4020,D03,970.6
2024-12-11,4010,D03,4071.93
2024-07-11,6210,D02,-3972.91
2024-03-09,5010,D03,-332.02
2024-06-13,4020,D03,4550.7
2024-12-10,6220,D01,-2422.96
2024-05-22,6210,D99,-3116.61
2024-03-20,4020,D02,1837.99
2024-09-13,4010,D01,2154.43
2024-01-12,1010,D01,4809.28
2024-09-09,5020,D99,-1605.7
2024-12-17,2010,D01,4741.78
2024-05-14,5020,D02,-1989.04
2024-06-29,5010,D02,-4342.74
2024-10-21,5020,D03,-877.81
2024-05-30,4010,D01,3241.57
2024-08-22,6220,D01,-4726.12
2024-10-10,6220,D02,-2160.72
2024-06-16,4020,D03,4927.23
2024-02-23,4020,D03,3036.04
2024-10-09,4010,D99,873.89
2024-02-20,6210,D01,-124.22
2024-03-26,4010,D01,4512.45
2024-12-09,2010,D99,1370.53
2024-01-01,5020,D99,-592.06
2024-11-27,4020,D02,1765.65
2024-03-19,6210,D01,-3615.69
2024-05-29,5020,D02,-3701.26
2024-01-03,6220,D99,-2554.82
2024-04-21,5010,D02,-4208.93
2024-01-05,4010,D02,279.5
2024-09-01,4010,D03,4443.5
2024-08-25,4020,D01,286.58
2024-06-21,4020,D03,340.16
2024-09-10,1010,D03,2965.03
2024-02-10,5020,D99,-3088.22
2024-04-01,2010,D02,2761.67
2024-05-13,4010,D03,4288.38
2024-08-11,2010,D01,4411.06
2024-09-17,6220,D02,-422.85
2024-01-13,4010,D03,2656.81
2024-02-29,5020,D01,-153.49
2024-10-11,2010,D01,2132.14
2024-12-21,5020,D03,-3545.9
2024-04-25,5010,D01,-1550.11
2024-11-22,4020,D02,2205.3
2024-04-03,2010,D99,1082.71
2024-09-29,6210,D02,-2049.66
2024-12-04,6210,D01,-4266.63
2024-08-18,5020,D01,-2498.31
2024-08-04,5020,D03,-4084.77
2024-10-13,5020,D99,-2658.13
2024-06-30,5010,D01,-999.04
2024-03-03,5020,D02,-253.24
2024-01-15,5020,D01,-4205.02
2024-08-27,1010,D99,2723.93
2024-12-10,2010,D02,2043.05
2024-05-07,5020,D01,-4691.53
2024-09-24,4020,D03,695.6
2024-06-21,5010,D99,-583.48
2024-08-02,4020,D01,4743.25
2024-05-22,6210,D01,-4157.85
2024-05-08,4020,D99,4638.28
2024-04-13,2010,D01,4115.42
2024-08-21,4020,D02,2685.3
2024-07-01,4020,D02,2281.22
2024-01-09,4020,D02,2178.69
2024-02-13,4020,D02,1220.55
2024-12-03,2010,D01,4372.62
2024-05-24,4010,D02,3672.31
2024-10-25,2010,D01,4268.62
2024-05-12,2010,D03,2008.92
2024-09-08,5010,D01,-2600.44
2024-07-03,4010,D99,4142.24
2024-06-29,5020,D01,-1244.37
2024-12-14,2010,D03,4800.06
2024-11-04,6210,D01,-1013.34
2024-04-19,1010,D99,394.14
2024-04-24,6210,D99,-438.45
2024-05-01,4020,D02,540.45
2024-12-07,6220,D02,-153.95
2024-01-03,5010,D99,-448.36
2024-05-04,6210,D03,-2962.53
2024-05-09,5020,D99,-1708.15
2024-10-07,5010,D01,-4401.82
2024-01-08,1010,D01,734.49
2024-04-13,4010,D02,397.69
2024-10-26,4020,D02,888.71
2024-01-08,4010,D99,527.86
2024-01-05,4020,D01,2539.8
2024-11-08,6210,D02,-3424.26
2024-01-11,5020,D99,-221.2
2024-05-28,6220,D03,-186.87
2024-12-24,4010,D03,1443.61
2024-10-30,5010,D99,-4693.85
2024-05-23,5010,D03,-4695.68
2024-05-14,6220,D99,-2259.92
2024-07-19,6210,D02,-3131.92
2024-05-12,4020,D02,3603.47
2024-03-22,1010,D01,1337.29
2024-06-06,2010,D02,1418.27
2024-05-26,6220,D03,-3062.02
2024-03-17,4020,D99,3362.92
2024-02-22,4010,D03,3239.06
2024-01-04,6210,D99,-2242.75
2024-03-03,6220,D03,-742.96
2024-06-09,5010,D01,-3702.0
2024-11-22,6220,D99,-998.62
2024-05-29,2010,D03,2281.29
2024-09-12,5020,D02,-1011.55
2024-02-21,6220,D99,-4328.86
2024-08-10,4020,D03,1867.28
2024-10-11,5020,D03,-266.4
2024-05-12,4010,D03,2962.01
2024-02-19,5010,D99,-3815.72
2024-10-13,2010,D03,437.47
2024-12-09,5010,D99,-4802.63
2024-10-31,5020,D02,-4240.11
2024-08-06,1010,D03,3928.21
2024-08-28,2010,D01,1249.34
2024-09-02,6220,D01,-4239.75
2024-03-24,5010,D03,-1350.94
2024-07-26,6220,D01,-3266.59
2024-08-31,5020,D99,-1983.37
2024-02-28,4010,D01,262.3
2024-04-12,1010,D99,894.45
2024-12-10,4010,D02,263.98
2024-10-12,1010,D02,1901.41
2024-11-19,1010,D99,2888.07
2024-12-09,5010,D02,-3822.94
2024-02-11,4020,D99,3517.38
2024-10-02,1010,D01,3979.95
2024-07-14,1010,D03,2882.83
2024-05-07,5020,D03,-758.66
2024-06-26,4010,D99,4355.07
2024-02-13,5020,D02,-2328.53
2024-07-06,5010,D03,-1565.66
2024-07-29,4020,D01,3104.74
2024-11-03,5010,D02,-3362.39
2024-07-21,2010,D99,3993.76
2024-03-06,6220,D03,-4744.74
2024-05-29,6220,D01,-2713.28
2024-03-29,4010,D01,1054.86
2024-04-23,4010,D99,2173.72
2024-09-07,5020,D03,-2275.34
2024-10-11,5010,D02,-2485.63
2024-09-01,1010,D99,1159.81
2024-10-14,5020,D03,-4191.1
2024-07-16,1010,D03,2193.34
2024-12-07,6220,D01,-3330.52
2024-05-17,5010,D01,-2277.11
2024-04-08,1010,D02,1412.42
2024-04-12,2010,D01,3667.74
2024-09-19,6210,D03,-4216.36
2024-07-13,6210,D02,-859.61
2024-03-14,1010,D03,4991.24
2024-04-14,5010,D03,-1779.9
2024-11-01,1010,D99,979.6
2024-03-21,5020,D03,-477.26
2024-10-07,6210,D01,-4125.53
2024-04-14,1010,D03,2231.08
2024-12-11,4010,D99,1472.2
2024-12-10,4010,D99,731.14
2024-09-26,5020,D01,-1745.9
2024-07-28,5020,D03,-4454.44
2024-11-12,4010,D01,4865.58
2024-08-08,5020,D03,-1522.72
2024-10-05,5020,D02,-3450.42
2024-08-28,2010,D02,2448.91
2024-08-18,4010,D99,671.41
2024-01-12,2010,D03,920.65
2024-04-18,5020,D02,-1779.88
2024-02-01,5010,D03,-3702.57
2024-07-10,5010,D99,-3271.51
2024-07-29,4020,D99,465.58
2024-02-18,4020,D01,4741.18
2024-03-26,1010,D01,1088.22
2024-03-05,6220,D03,-444.12
2024-07-22,5010,D01,-420.53
2024-09-02,6220,D01,-4460.42
2024-11-18,6220,D99,-2539.92
2024-11-30,2010,D03,4074.29
2024-09-26,6210,D02,-1240.75
2024-05-18,5020,D02,-2803.98
2024-03-23,4020,D02,4513.81
2024-05-22,2010,D02,592.18
2024-06-20,4010,D03,2561.65
2024-09-29,5010,D02,-2506.07
2024-04-25,2010,D02,2727.98
2024-10-24,1010,D01,4619.95
2024-04-23,4010,D02,1751.42
2024-06-10,5010,D01,-1638.74
2024-03-06,6220,D01,-2824.65
2024-03-07,5020,D02,-188.54
2024-06-20,5020,D03,-1044.23
2024-11-18,6220,D03,-1331.15
2024-07-01,4010,D03,2430.88
2024-11-07,4020,D01,3810.15
2024-05-22,5010,D01,-3061.95
2024-10-20,5020,D03,-1152.19
2024-12-25,1010,D02,2579.15
2024-07-16,6220,D02,-4566.57
2024-10-24,1010,D02,1287.87
2024-08-11,4010,D99,2199.58
2024-01-22,6220,D02,-153.98
2024-08-14,6220,D99,-2621.72
2024-07-08,1010,D03,3958.12
2024-12-15,4010,D99,663.66
2024-03-26,4010,D99,112.88
2024-12-20,6210,D01,-2643.65
2024-09-16,6210,D03,-3208.0
2024-07-30,2010,D99,1907.49
2024-04-13,6220,D03,-2831.35
2024-04-07,5010,D01,-119.23
2024-10-17,4010,D99,1851.53
2024-09-24,6210,D03,-626.46
2024-03-29,6220,D03,-2359.82
2024-05-15,4020,D02,1939.59
2024-10-17,6220,D03,-4706.22
2024-10-06,1010,D03,1961.09
2024-01-08,6220,D01,-343.16
2024-11-09,5020,D99,-3951.64
2024-02-25,6220,D03,-1846.9
2024-06-17,5020,D01,-905.75
2024-02-21,5010,D01,-2108.33
2024-11-19,6220,D03,-1779.21
2024-12-02,1010,D99,3600.48
2024-07-06,1010,D02,1301.68
2024-02-02,4020,D01,4423.85
2024-09-01,6210,D99,-1396.61
2024-08-29,6210,D99,-536.96
2024-05-18,1010,D03,2248.99
2024-01-24,4020,D02,327.54
2024-08-09,1010,D03,325.13
2024-01-20,5020,D99,-2186.82
2024-12-09,5010,D01,-3970.0
2024-06-10,6210,D02,-3063.45
2024-03-18,5010,D99,-222.47
2024-12-14,6220,D03,-1218.38
2024-09-30,1010,D01,4831.12
2024-02-09,5010,D99,-2977.67
2024-05-31,5010,D99,-2728.43
2024-10-14,5020,D01,-656.06
2024-07-08,6210,D03,-326.76
2024-07-02,2010,D01,889.78
2024-07-29,6220,D02,-4269.06
2024-05-19,4010,D99,4694.03
2024-06-28,2010,D01,4492.83
2024-04-22,4020,D03,1113.43
2024-05-15,6220,D02,-2558.0
2024-01-29,2010,D03,4621.06
2024-09-21,6210,D99,-3396.23
2024-07-23,6210,D03,-3268.41
2024-01-01,4020,D03,2095.05
2024-02-04,5020,D02,-3482.82
2024-12-17,5020,D99,-4670.43
2024-12-18,5010,D03,-4052.27
2024-12-08,4010,D99,1563.06
2024-12-10,2010,D99,2505.71
2024-10-10,6210,D03,-2858.13
2024-07-05,4020,D02,2353.18
2024-04-23,6210,D99,-490.57
2024-12-29,1010,D01,2150.21
2024-07-28,1010,D02,4466.97
2024-09-12,5010,D99,-1622.71
2024-04-11,4020,D03,1334.36
2024-11-22,4020,D01,2972.03
2024-08-07,6210,D99,-2744.68
2024-10-26,4020,D02,4142.02
2024-11-15,5010,D03,-259.53
2024-05-19,5020,D03,-1778.21
2024-05-17,6210,D02,-1649.89
2024-03-02,6210,D01,-4797.44
2024-07-29,6210,D03,-199.58
2024-03-26,5020,D01,-3421.64
2024-12-04,6210,D02,-4229.32
2024-07-19,6210,D03,-490.32
2024-12-10,5020,D03,-4391.86
2024-09-16,6210,D03,-4279.27
2024-12-01,6220,D99,-3231.46
2024-05-13,5020,D99,-1013.22
2024-07-31,1010,D02,4052.61
2024-11-12,5020,D02,-580.65
2024-04-05,6220,D99,-915.93
2024-09-12,4020,D03,2287.78
2024-09-09,5010,D02,-3000.12
2024-12-09,2010,D99,302.28
2024-01-30,6220,D99,-1936.63
2024-03-13,6210,D03,-860.09
2024-03-01,4020,D01,3651.31
2024-08-10,6210,D99,-2856.43
2024-04-26,1010,D99,1035.69
2024-07-10,2010,D99,4971.78
2024-11-03,4020,D01,2361.15
2024-04-09,4010,D99,685.21
2024-10-25,5010,D99,-3825.11
2024-10-20,4010,D01,4403.79
2024-07-16,5020,D99,-1195.63
2024-10-06,5010,D03,-1756.71
2024-03-31,5010,D01,-684.8
2024-05-20,4010,D02,3569.85
2024-07-09,1010,D99,613.8
2024-04-29,2010,D99,328.18
2024-06-21,1010,D03,1396.09
2024-04-21,1010,D02,4404.73
2024-01-19,6210,D03,-4235.12
2024-09-23,4010,D03,4009.2
2024-05-21,6210,D02,-2666.87
2024-04-22,6220,D99,-1364.22
2024-01-19,5020,D02,-3358.89
2024-10-26,1010,D02,4025.3
2024-07-04,5010,D99,-2775.82
2024-01-17,4020,D99,3688.08
2024-03-30,5020,D99,-634.54
2024-09-03,5020,D02,-4316.06
2024-09-28,6220,D03,-4863.1
2024-03-19,1010,D02,1286.37
